"symbol","tf","time","open","high","low","close","volume"
"XAGUSD","15m","2025-12-19T11:00:00Z","65.817","65.848","65.726","65.8427","1138"
"XAGUSD","15m","2025-12-19T11:15:00Z","65.842","65.934","65.8277","65.8627","1125"
"XAGUSD","15m","2025-12-19T11:30:00Z","65.8627","66.0075","65.8103","66.0027","1336"
"XAGUSD","15m","2025-12-19T11:45:00Z","66.003","66.1247","65.929","66.007","1743"
"XAGUSD","15m","2025-12-19T12:00:00Z","66.002","66.2087","65.994","66.137","1409"
"XAGUSD","15m","2025-12-19T12:15:00Z","66.138","66.174","66.01","66.0357","1188"
"XAGUSD","15m","2025-12-19T12:30:00Z","66.0337","66.0637","65.937","66.0637","1299"
"XAGUSD","15m","2025-12-19T12:45:00Z","66.0667","66.1067","66.017","66.0387","1176"
"XAGUSD","15m","2025-12-19T13:00:00Z","66.037","66.0647","65.832","65.968","1367"
"XAGUSD","15m","2025-12-19T13:15:00Z","65.967","65.9857","65.8437","65.928","1275"
"XAGUSD","15m","2025-12-19T13:30:00Z","65.927","65.9787","65.848","65.9777","1006"
"XAGUSD","15m","2025-12-19T13:45:00Z","65.9777","66.019","65.833","65.8535","1177"
"XAGUSD","15m","2025-12-19T14:00:00Z","65.863","65.863","65.637","65.798","2161"
"XAGUSD","15m","2025-12-19T14:15:00Z","65.798","65.9537","65.7517","65.927","1253"
"XAGUSD","15m","2025-12-19T14:30:00Z","65.932","65.946","65.773","65.8037","1005"
"XAGUSD","15m","2025-12-19T14:45:00Z","65.8037","65.8287","65.694","65.761","1727"
"XAGUSD","15m","2025-12-19T15:00:00Z","65.761","66.019","65.761","65.885","4933"
"XAGUSD","15m","2025-12-19T15:15:00Z","65.893","65.9627","65.647","65.892","4947"
"XAGUSD","15m","2025-12-19T15:30:00Z","65.89","66.037","65.742","65.8347","3761"
"XAGUSD","15m","2025-12-19T15:45:00Z","65.828","65.949","65.725","65.845","2903"
"XAGUSD","15m","2025-12-19T16:00:00Z","65.845","66.077","65.737","65.8177","4469"
"XAGUSD","15m","2025-12-19T16:15:00Z","65.81","65.9577","65.794","65.933","3060"
"XAGUSD","15m","2025-12-19T16:30:00Z","65.933","66.612","65.908","66.4217","6704"
"XAGUSD","15m","2025-12-19T16:45:00Z","66.4217","66.4287","65.819","66.2585","6942"
"XAGUSD","15m","2025-12-19T17:00:00Z","66.2584","66.503","66.244","66.367","6225"
"XAGUSD","15m","2025-12-19T17:15:00Z","66.367","66.5477","66.209","66.415","5256"
"XAGUSD","15m","2025-12-19T17:30:00Z","66.415","66.71","66.365","66.5427","5788"
"XAGUSD","15m","2025-12-19T17:45:00Z","66.5427","66.847","66.525","66.819","4257"
"XAGUSD","15m","2025-12-19T18:00:00Z","66.819","67.23","66.723","66.7337","6869"
"XAGUSD","15m","2025-12-19T18:15:00Z","66.728","66.8895","66.667","66.8827","4678"
"XAGUSD","15m","2025-12-19T18:30:00Z","66.8867","67.0947","66.853","67.044","3940"
"XAGUSD","15m","2025-12-19T18:45:00Z","67.044","67.302","67.0087","67.2547","5076"
"XAGUSD","15m","2025-12-19T19:00:00Z","67.2547","67.3287","67.0777","67.091","3311"
"XAGUSD","15m","2025-12-19T19:15:00Z","67.0927","67.301","67.085","67.272","2809"
"XAGUSD","15m","2025-12-19T19:30:00Z","67.277","67.378","67.1557","67.238","2994"
"XAGUSD","15m","2025-12-19T19:45:00Z","67.242","67.4187","67.224","67.376","2559"
"XAGUSD","15m","2025-12-19T20:00:00Z","67.3635","67.445","67.265","67.4","2568"
"XAGUSD","15m","2025-12-19T20:15:00Z","67.4","67.406","67.212","67.294","3185"
"XAGUSD","15m","2025-12-19T20:30:00Z","67.293","67.3017","66.947","67.0167","3106"
"XAGUSD","15m","2025-12-19T20:45:00Z","67.0067","67.2377","66.9105","67.1737","2155"
"XAGUSD","15m","2025-12-19T21:00:00Z","67.1737","67.2917","67.128","67.2077","1524"
"XAGUSD","15m","2025-12-19T21:15:00Z","67.2077","67.2837","67.14","67.2317","1748"
"XAGUSD","15m","2025-12-19T21:30:00Z","67.2277","67.3537","67.197","67.268","1719"
"XAGUSD","15m","2025-12-19T21:45:00Z","67.268","67.379","67.197","67.199","1763"
"XAGUSD","15m","2025-12-19T22:00:00Z","67.1987","67.255","66.991","67.0283","2356"
"XAGUSD","15m","2025-12-19T22:15:00Z","67.026","67.288","67.0187","67.213","1845"
"XAGUSD","15m","2025-12-19T22:30:00Z","67.2","67.241","67.0674","67.16","2332"
"XAGUSD","15m","2025-12-19T22:45:00Z","67.156","67.208","67.004","67.1977","3409"
"XAGUSD","15m","2025-12-19T23:00:00Z","67.1977","67.2197","67.1493","67.2037","727"
"XAGUSD","15m","2025-12-19T23:15:00Z","67.2087","67.2347","67.128","67.1507","463"
"XAGUSD","15m","2025-12-19T23:30:00Z","67.15","67.1553","67.095","67.144","554"
"XAGUSD","15m","2025-12-19T23:45:00Z","67.144","67.1963","67.124","67.1963","664"
"XAGUSD","15m","2025-12-22T01:00:00Z","67.3595","67.4723","67.158","67.433","833"
"XAGUSD","15m","2025-12-22T01:15:00Z","67.4084","67.478","67.327","67.436","641"
"XAGUSD","15m","2025-12-22T01:30:00Z","67.431","67.45","67.351","67.3737","379"
"XAGUSD","15m","2025-12-22T01:45:00Z","67.373","67.4827","67.365","67.418","866"
"XAGUSD","15m","2025-12-22T02:00:00Z","67.416","67.537","67.3997","67.4057","1231"
"XAGUSD","15m","2025-12-22T02:15:00Z","67.4057","67.5417","67.39","67.5057","747"
"XAGUSD","15m","2025-12-22T02:30:00Z","67.5157","67.546","67.3632","67.4293","1427"
"XAGUSD","15m","2025-12-22T02:45:00Z","67.4293","67.542","67.4177","67.533","860"
"XAGUSD","15m","2025-12-22T03:00:00Z","67.533","68.218","67.533","67.832","7242"
"XAGUSD","15m","2025-12-22T03:15:00Z","67.832","68.1747","67.775","68.015","4399"
"XAGUSD","15m","2025-12-22T03:30:00Z","68.016","68.5357","67.952","68.449","4980"
"XAGUSD","15m","2025-12-22T03:45:00Z","68.444","68.5067","68.267","68.3727","4542"
"XAGUSD","15m","2025-12-22T04:00:00Z","68.3727","68.6597","68.322","68.54","3254"
"XAGUSD","15m","2025-12-22T04:15:00Z","68.5407","68.6057","68.45","68.4507","1237"
"XAGUSD","15m","2025-12-22T04:30:00Z","68.445","68.8097","68.4053","68.7727","3543"
"XAGUSD","15m","2025-12-22T04:45:00Z","68.763","68.9787","68.6753","68.7377","4489"
"XAGUSD","15m","2025-12-22T05:00:00Z","68.7387","68.9307","68.699","68.7877","3597"
"XAGUSD","15m","2025-12-22T05:15:00Z","68.787","68.9917","68.787","68.9827","2802"
"XAGUSD","15m","2025-12-22T05:30:00Z","68.9827","69.2187","68.961","69.147","1774"
"XAGUSD","15m","2025-12-22T05:45:00Z","69.147","69.2407","69.142","69.203","1336"
"XAGUSD","15m","2025-12-22T06:00:00Z","69.2087","69.3887","69.147","69.3777","1763"
"XAGUSD","15m","2025-12-22T06:15:00Z","69.3777","69.4517","69.35","69.3607","947"
"XAGUSD","15m","2025-12-22T06:30:00Z","69.3607","69.3977","69.335","69.3617","756"
"XAGUSD","15m","2025-12-22T06:45:00Z","69.3617","69.421","69.3383","69.354","1376"
"XAGUSD","15m","2025-12-22T07:00:00Z","69.3507","69.3987","69.2023","69.219","1537"
"XAGUSD","15m","2025-12-22T07:15:00Z","69.2183","69.2967","69.104","69.2917","1660"
"XAGUSD","15m","2025-12-22T07:30:00Z","69.2917","69.378","68.509","68.6322","6211"
"XAGUSD","15m","2025-12-22T07:45:00Z","68.633","68.9403","68.592","68.618","4104"
"XAGUSD","15m","2025-12-22T08:00:00Z","68.62","69.037","68.6041","69.0357","2910"
"XAGUSD","15m","2025-12-22T08:15:00Z","69.0407","69.0917","68.9245","68.9847","1856"
"XAGUSD","15m","2025-12-22T08:30:00Z","68.989","69.137","68.8593","69.0841","3110"
"XAGUSD","15m","2025-12-22T08:45:00Z","69.083","69.2507","69.072","69.1957","2956"
"XAGUSD","15m","2025-12-22T09:00:00Z","69.1957","69.2057","68.846","68.876","2348"
"XAGUSD","15m","2025-12-22T09:15:00Z","68.876","69.0272","68.8117","68.9913","2107"
"XAGUSD","15m","2025-12-22T09:30:00Z","68.997","69.0352","68.8963","68.9257","2005"
"XAGUSD","15m","2025-12-22T09:45:00Z","68.9257","68.9913","68.77","68.981","1848"
"XAGUSD","15m","2025-12-22T10:00:00Z","68.981","68.981","68.805","68.8731","2156"
"XAGUSD","15m","2025-12-22T10:15:00Z","68.8721","68.8967","68.729","68.8357","1762"
"XAGUSD","15m","2025-12-22T10:30:00Z","68.8357","68.8857","68.601","68.7411","2082"
"XAGUSD","15m","2025-12-22T10:45:00Z","68.7417","68.7997","68.665","68.72409999999999","2041"
"XAGUSD","15m","2025-12-22T11:00:00Z","68.7237","68.914","68.6657","68.8897","2192"
"XAGUSD","15m","2025-12-22T11:15:00Z","68.883","68.926","68.801","68.8357","1222"
"XAGUSD","15m","2025-12-22T11:30:00Z","68.834","68.999","68.816","68.931","1328"
"XAGUSD","15m","2025-12-22T11:45:00Z","68.931","69.0265","68.918","68.943","1351"
"XAGUSD","15m","2025-12-22T12:00:00Z","68.949","69.135","68.949","69.0187","1575"
"XAGUSD","15m","2025-12-22T12:15:00Z","69.0187","69.1307","69.0117","69.0303","1523"
"XAGUSD","15m","2025-12-22T12:30:00Z","69.0313","69.1297","68.9317","69.1142","1691"
"XAGUSD","15m","2025-12-22T12:45:00Z","69.119","69.1297","68.98","69.0073","1051"
"XAGUSD","15m","2025-12-22T13:00:00Z","69.0073","69.0907","68.951","69.0747","1424"
"XAGUSD","15m","2025-12-22T13:15:00Z","69.0727","69.153","69.047","69.0877","986"
"XAGUSD","15m","2025-12-22T13:30:00Z","69.083","69.1601","69.043","69.082","1085"
"XAGUSD","15m","2025-12-22T13:45:00Z","69.082","69.096","68.984","69.0927","1109"
"XAGUSD","15m","2025-12-22T14:00:00Z","69.089","69.2303","69.006","69.0327","2016"
"XAGUSD","15m","2025-12-22T14:15:00Z","69.0283","69.1706","68.9393","68.9783","1709"
"XAGUSD","15m","2025-12-22T14:30:00Z","68.982","69.023","68.833","68.8977","1589"
"XAGUSD","15m","2025-12-22T14:45:00Z","68.8977","69.08","68.861","69.053","1847"
"XAGUSD","15m","2025-12-22T15:00:00Z","69.0604","69.238","68.9793","69.156","6174"
"XAGUSD","15m","2025-12-22T15:15:00Z","69.156","69.199","68.8749","69.0384","4811"
"XAGUSD","15m","2025-12-22T15:30:00Z","69.0387","69.1187","68.87","68.9526","3142"
"XAGUSD","15m","2025-12-22T15:45:00Z","68.9544","69.0426","68.787","68.903","3273"
"XAGUSD","15m","2025-12-22T16:00:00Z","68.902","69.1446","68.8465","69.0967","3324"
"XAGUSD","15m","2025-12-22T16:15:00Z","69.0967","69.1067","68.933","69.044","3282"
"XAGUSD","15m","2025-12-22T16:30:00Z","69.044","69.079","68.649","69.0296","9873"
"XAGUSD","15m","2025-12-22T16:45:00Z","69.03","69.247","68.806","68.886","7549"
"XAGUSD","15m","2025-12-22T17:00:00Z","68.886","68.9517","68.436","68.586","6540"
"XAGUSD","15m","2025-12-22T17:15:00Z","68.5843","68.759","68.4153","68.62","5503"
"XAGUSD","15m","2025-12-22T17:30:00Z","68.62","68.8913","68.549","68.8857","3523"
"XAGUSD","15m","2025-12-22T17:45:00Z","68.889","69.028","68.777","68.804","3117"
"XAGUSD","15m","2025-12-22T18:00:00Z","68.801","68.944","68.683","68.731","2834"
"XAGUSD","15m","2025-12-22T18:15:00Z","68.729","68.8177","68.466","68.486","5407"
"XAGUSD","15m","2025-12-22T18:30:00Z","68.487","68.62","68.228","68.5247","4729"
"XAGUSD","15m","2025-12-22T18:45:00Z","68.5247","68.762","68.494","68.748","2352"
"XAGUSD","15m","2025-12-22T19:00:00Z","68.748","68.794","68.646","68.6753","2063"
"XAGUSD","15m","2025-12-22T19:15:00Z","68.678","68.6897","68.422","68.4323","4015"
"XAGUSD","15m","2025-12-22T19:30:00Z","68.4323","68.539","68.321","68.4827","3342"
"XAGUSD","15m","2025-12-22T19:45:00Z","68.4827","68.6073","68.4583","68.5833","2922"
"XAGUSD","15m","2025-12-22T20:00:00Z","68.5833","68.608","68.4753","68.5137","2832"
"XAGUSD","15m","2025-12-22T20:15:00Z","68.51","68.616","68.4313","68.5587","3068"
"XAGUSD","15m","2025-12-22T20:30:00Z","68.565","68.5897","68.4153","68.4487","2162"
"XAGUSD","15m","2025-12-22T20:45:00Z","68.4503","68.4897","68.324","68.3523","3039"
"XAGUSD","15m","2025-12-22T21:00:00Z","68.3527","68.3993","68.1048","68.226","3101"
"XAGUSD","15m","2025-12-22T21:15:00Z","68.23","68.4403","68.201","68.415","2410"
"XAGUSD","15m","2025-12-22T21:30:00Z","68.415","68.472","68.331","68.4583","1473"
"XAGUSD","15m","2025-12-22T21:45:00Z","68.4533","68.5707","68.428","68.561","1615"
"XAGUSD","15m","2025-12-22T22:00:00Z","68.561","68.7427","68.559","68.7427","1867"
"XAGUSD","15m","2025-12-22T22:15:00Z","68.739","68.7537","68.6373","68.6677","1662"
"XAGUSD","15m","2025-12-22T22:30:00Z","68.668","68.7883","68.6626","68.7647","1571"
"XAGUSD","15m","2025-12-22T22:45:00Z","68.7647","68.8933","68.736","68.868","2164"
"XAGUSD","15m","2025-12-22T23:00:00Z","68.868","68.9346","68.8657","68.919","784"
"XAGUSD","15m","2025-12-22T23:15:00Z","68.919","68.966","68.8733","68.932","757"
"XAGUSD","15m","2025-12-22T23:30:00Z","68.933","69.039","68.9287","69.0226","722"
"XAGUSD","15m","2025-12-22T23:45:00Z","69.0213","69.0833","69.01","69.0293","561"
"XAGUSD","15m","2025-12-23T01:00:00Z","69.1017","69.1698","69.071","69.132","486"
"XAGUSD","15m","2025-12-23T01:15:00Z","69.132","69.2757","69.1186","69.2327","918"
"XAGUSD","15m","2025-12-23T01:30:00Z","69.2317","69.258","69.116","69.1817","1026"
"XAGUSD","15m","2025-12-23T01:45:00Z","69.1817","69.2264","69.119","69.1257","573"
"XAGUSD","15m","2025-12-23T02:00:00Z","69.1257","69.1937","69.06","69.1077","1116"
"XAGUSD","15m","2025-12-23T02:15:00Z","69.097","69.126","68.9841","69.125","715"
"XAGUSD","15m","2025-12-23T02:30:00Z","69.126","69.208","69.0641","69.153","746"
"XAGUSD","15m","2025-12-23T02:45:00Z","69.153","69.1887","69.125","69.1617","631"
"XAGUSD","15m","2025-12-23T03:00:00Z","69.161","69.6967","69.161","69.5903","7148"
"XAGUSD","15m","2025-12-23T03:15:00Z","69.599","69.637","68.897","69.1947","9174"
"XAGUSD","15m","2025-12-23T03:30:00Z","69.1947","69.4387","69.139","69.4037","2664"
"XAGUSD","15m","2025-12-23T03:45:00Z","69.407","69.4497","69.243","69.284","2706"
"XAGUSD","15m","2025-12-23T04:00:00Z","69.284","69.4757","69.138","69.458","2234"
"XAGUSD","15m","2025-12-23T04:15:00Z","69.462","69.54","69.402","69.4887","895"
"XAGUSD","15m","2025-12-23T04:30:00Z","69.4887","69.7267","69.482","69.6367","3293"
"XAGUSD","15m","2025-12-23T04:45:00Z","69.6367","69.8067","69.5317","69.8067","1727"
"XAGUSD","15m","2025-12-23T05:00:00Z","69.8117","69.9927","69.5941","69.7047","3230"
"XAGUSD","15m","2025-12-23T05:15:00Z","69.7097","69.806","69.601","69.719","2167"
"XAGUSD","15m","2025-12-23T05:30:00Z","69.719","69.719","69.545","69.6317","1273"
"XAGUSD","15m","2025-12-23T05:45:00Z","69.632","69.6737","69.5127","69.5907","1360"
"XAGUSD","15m","2025-12-23T06:00:00Z","69.586","69.6747","69.515","69.629","1178"
"XAGUSD","15m","2025-12-23T06:15:00Z","69.6447","69.6967","69.588","69.645","563"
"XAGUSD","15m","2025-12-23T06:30:00Z","69.645","69.6787","69.558","69.6367","776"
"XAGUSD","15m","2025-12-23T06:45:00Z","69.6357","69.7057","69.4782","69.5977","1364"
"XAGUSD","15m","2025-12-23T07:00:00Z","69.592","69.5927","69.4133","69.4283","1092"
"XAGUSD","15m","2025-12-23T07:15:00Z","69.4283","69.4707","69.322","69.3967","1869"
"XAGUSD","15m","2025-12-23T07:30:00Z","69.3967","69.544","69.225","69.485","3140"
"XAGUSD","15m","2025-12-23T07:45:00Z","69.485","69.516","69.28","69.28","2710"
"XAGUSD","15m","2025-12-23T08:00:00Z","69.28","69.4287","69.0817","69.1427","2969"
"XAGUSD","15m","2025-12-23T08:15:00Z","69.1377","69.4127","69.0837","69.402","4086"
"XAGUSD","15m","2025-12-23T08:30:00Z","69.4047","69.485","69.323","69.3647","4787"
"XAGUSD","15m","2025-12-23T08:45:00Z","69.3647","69.4333","69.3202","69.3467","2126"
"XAGUSD","15m","2025-12-23T09:00:00Z","69.351","69.41","69.287","69.2877","1661"
"XAGUSD","15m","2025-12-23T09:15:00Z","69.2877","69.4807","69.2693","69.3857","1335"
"XAGUSD","15m","2025-12-23T09:30:00Z","69.385","69.4885","69.38","69.4757","1173"
"XAGUSD","15m","2025-12-23T09:45:00Z","69.4683","69.6497","69.465","69.5353","1831"
"XAGUSD","15m","2025-12-23T10:00:00Z","69.5347","69.5697","69.4543","69.49","1661"
"XAGUSD","15m","2025-12-23T10:15:00Z","69.49","69.592","69.453","69.4697","1033"
"XAGUSD","15m","2025-12-23T10:30:00Z","69.4697","69.5567","69.396","69.553","1745"
"XAGUSD","15m","2025-12-23T10:45:00Z","69.5597","69.5917","69.4421","69.501","1199"
"XAGUSD","15m","2025-12-23T11:00:00Z","69.501","69.5257","69.387","69.4427","2030"
"XAGUSD","15m","2025-12-23T11:15:00Z","69.4427","69.5037","69.393","69.4927","1580"
"XAGUSD","15m","2025-12-23T11:30:00Z","69.4977","69.5657","69.4422","69.4925","1333"
"XAGUSD","15m","2025-12-23T11:45:00Z","69.4987","69.5717","69.425","69.4857","1460"
"XAGUSD","15m","2025-12-23T12:00:00Z","69.4837","69.6027","69.4537","69.596","1290"
"XAGUSD","15m","2025-12-23T12:15:00Z","69.596","69.6443","69.55","69.6203","1284"
"XAGUSD","15m","2025-12-23T12:30:00Z","69.6203","69.6837","69.578","69.6547","1487"
"XAGUSD","15m","2025-12-23T12:45:00Z","69.6547","69.7167","69.6357","69.672","1034"
"XAGUSD","15m","2025-12-23T13:00:00Z","69.672","69.6997","69.5787","69.5957","989"
"XAGUSD","15m","2025-12-23T13:15:00Z","69.5957","69.6313","69.535","69.5607","735"
"XAGUSD","15m","2025-12-23T13:30:00Z","69.5607","69.6707","69.54","69.644","860"
"XAGUSD","15m","2025-12-23T13:45:00Z","69.6405","69.746","69.624","69.7207","1534"
"XAGUSD","15m","2025-12-23T14:00:00Z","69.72","69.7407","69.6187","69.6277","1283"
"XAGUSD","15m","2025-12-23T14:15:00Z","69.6277","69.6287","69.5333","69.6103","1565"
"XAGUSD","15m","2025-12-23T14:30:00Z","69.6103","69.6743","69.6093","69.6413","1141"
"XAGUSD","15m","2025-12-23T14:45:00Z","69.6413","69.6707","69.543","69.5893","1216"
"XAGUSD","15m","2025-12-23T15:00:00Z","69.5733","70.281","69.5653","70.254","6125"
"XAGUSD","15m","2025-12-23T15:15:00Z","70.269","70.4837","70.097","70.289","5034"
"XAGUSD","15m","2025-12-23T15:30:00Z","70.291","70.6661","70.211","70.5938","5201"
"XAGUSD","15m","2025-12-23T15:45:00Z","70.5937","70.6647","70.0653","70.4817","6904"
"XAGUSD","15m","2025-12-23T16:00:00Z","70.4817","70.58","70.1553","70.5227","6872"
"XAGUSD","15m","2025-12-23T16:15:00Z","70.5204","70.5747","70.1233","70.242","8704"
"XAGUSD","15m","2025-12-23T16:30:00Z","70.243","70.2433","69.206","69.5788","10972"
"XAGUSD","15m","2025-12-23T16:45:00Z","69.579","69.869","69.2661","69.444","10389"
"XAGUSD","15m","2025-12-23T17:00:00Z","69.4382","69.5557","68.807","69.3617","10854"
"XAGUSD","15m","2025-12-23T17:15:00Z","69.365","69.5313","69.144","69.1967","8508"
"XAGUSD","15m","2025-12-23T17:30:00Z","69.1935","69.679","69.1603","69.567","8353"
"XAGUSD","15m","2025-12-23T17:45:00Z","69.567","69.8077","69.5217","69.7407","5003"
"XAGUSD","15m","2025-12-23T18:00:00Z","69.7407","70.2547","69.7102","70.0577","6306"
"XAGUSD","15m","2025-12-23T18:15:00Z","70.0577","70.3457","70.047","70.1637","5025"
"XAGUSD","15m","2025-12-23T18:30:00Z","70.163","70.3647","69.9993","70.2543","4860"
"XAGUSD","15m","2025-12-23T18:45:00Z","70.2543","70.58","70.249","70.47","3909"
"XAGUSD","15m","2025-12-23T19:00:00Z","70.4697","71.0673","70.433","70.8887","6128"
"XAGUSD","15m","2025-12-23T19:15:00Z","70.895","71.0777","70.717","71.0357","4359"
"XAGUSD","15m","2025-12-23T19:30:00Z","71.0357","71.061","70.7807","70.9623","3976"
"XAGUSD","15m","2025-12-23T19:45:00Z","70.9533","70.9863","70.52","70.64","3373"
"XAGUSD","15m","2025-12-23T20:00:00Z","70.64","70.8853","70.6383","70.777","3878"
"XAGUSD","15m","2025-12-23T20:15:00Z","70.7743","71.0393","70.72409999999999","70.997","4780"
"XAGUSD","15m","2025-12-23T20:30:00Z","71.007","71.0213","70.8173","70.9027","2838"
"XAGUSD","15m","2025-12-23T20:45:00Z","70.9027","71.1553","70.896","71.1367","3955"
"XAGUSD","15m","2025-12-23T21:00:00Z","71.138","71.493","71.117","71.266","4168"
"XAGUSD","15m","2025-12-23T21:15:00Z","71.266","71.33","71.049","71.2947","4429"
"XAGUSD","15m","2025-12-23T21:30:00Z","71.2903","71.3947","71.15","71.34","2534"
"XAGUSD","15m","2025-12-23T21:45:00Z","71.3407","71.3563","71.1541","71.16","2133"
"XAGUSD","15m","2025-12-23T22:00:00Z","71.1583","71.321","71.1041","71.3097","2172"
"XAGUSD","15m","2025-12-23T22:15:00Z","71.304","71.428","71.2213","71.2297","1862"
"XAGUSD","15m","2025-12-23T22:30:00Z","71.2297","71.2927","71.091","71.2747","2704"
"XAGUSD","15m","2025-12-23T22:45:00Z","71.2747","71.5697","71.248","71.512","3463"
"XAGUSD","15m","2025-12-23T23:00:00Z","71.512","71.536","71.391","71.4327","937"
"XAGUSD","15m","2025-12-23T23:15:00Z","71.4327","71.4477","71.396","71.4167","410"
"XAGUSD","15m","2025-12-23T23:30:00Z","71.4167","71.4967","71.3763","71.4817","502"
"XAGUSD","15m","2025-12-23T23:45:00Z","71.4867","71.4917","71.402","71.462","443"
"XAGUSD","15m","2025-12-24T01:00:00Z","71.4491","71.6972","71.3575","71.666","1000"
"XAGUSD","15m","2025-12-24T01:15:00Z","71.664","71.7847","71.575","71.7253","1075"
"XAGUSD","15m","2025-12-24T01:30:00Z","71.7253","71.8447","71.685","71.7507","2477"
"XAGUSD","15m","2025-12-24T01:45:00Z","71.751","71.843","71.72","71.801","1151"
"XAGUSD","15m","2025-12-24T02:00:00Z","71.8057","71.87","71.7172","71.7172","1511"
"XAGUSD","15m","2025-12-24T02:15:00Z","71.7172","71.8917","71.6741","71.8637","2217"
"XAGUSD","15m","2025-12-24T02:30:00Z","71.8637","71.9863","71.81","71.971","1430"
"XAGUSD","15m","2025-12-24T02:45:00Z","71.971","71.9807","71.7693","71.87","1525"
"XAGUSD","15m","2025-12-24T03:00:00Z","71.87","72.089","71.52","71.8007","6154"
"XAGUSD","15m","2025-12-24T03:15:00Z","71.7957","72.342","71.745","72.245","4603"
"XAGUSD","15m","2025-12-24T03:30:00Z","72.245","72.651","72.156","72.513","4424"
"XAGUSD","15m","2025-12-24T03:45:00Z","72.518","72.6927","72.399","72.4063","5281"
"XAGUSD","15m","2025-12-24T04:00:00Z","72.4097","72.5197","71.974","72.225","4025"
"XAGUSD","15m","2025-12-24T04:15:00Z","72.219","72.265","71.905","72.053","2220"
"XAGUSD","15m","2025-12-24T04:30:00Z","72.0637","72.2897","71.918","72.214","3438"
"XAGUSD","15m","2025-12-24T04:45:00Z","72.2197","72.5","71.763","71.7997","4013"
"XAGUSD","15m","2025-12-24T05:00:00Z","71.804","72.1035","71.728","72.058","5186"
"XAGUSD","15m","2025-12-24T05:15:00Z","72.062","72.3197","72.062","72.2023","4761"
"XAGUSD","15m","2025-12-24T05:30:00Z","72.2023","72.4207","72.074","72.2857","2020"
"XAGUSD","15m","2025-12-24T05:45:00Z","72.288","72.3617","72.261","72.2867","1088"
"XAGUSD","15m","2025-12-24T06:00:00Z","72.2867","72.3877","72.241","72.268","1444"
"XAGUSD","15m","2025-12-24T06:15:00Z","72.2677","72.438","72.1633","72.383","1583"
"XAGUSD","15m","2025-12-24T06:30:00Z","72.3877","72.4203","72.306","72.3833","2191"
"XAGUSD","15m","2025-12-24T06:45:00Z","72.3757","72.3783","72.189","72.24","1655"
"XAGUSD","15m","2025-12-24T07:00:00Z","72.236","72.24","71.882","72.0167","1692"
"XAGUSD","15m","2025-12-24T07:15:00Z","72.0117","72.1177","71.9717","72.017","1412"
"XAGUSD","15m","2025-12-24T07:30:00Z","72.018","72.2503","71.9763","72.243","4379"
"XAGUSD","15m","2025-12-24T07:45:00Z","72.244","72.2813","72.0217","72.0777","3765"
"XAGUSD","15m","2025-12-24T08:00:00Z","72.082","72.2087","71.9625","72.188","3143"
