"symbol","tf","time","open","high","low","close","volume"
"XAUUSD","15m","2025-12-19T11:00:00Z","4325.87","4327.59","4324.47","4326.78","2092"
"XAUUSD","15m","2025-12-19T11:15:00Z","4326.78","4328.31","4325.92","4326.98","2154"
"XAUUSD","15m","2025-12-19T11:30:00Z","4326.94","4331.11","4325.85","4330.64","2616"
"XAUUSD","15m","2025-12-19T11:45:00Z","4330.64","4333.66","4327.23","4329.51","5435"
"XAUUSD","15m","2025-12-19T12:00:00Z","4329.44","4331.75","4328.06","4330.17","3089"
"XAUUSD","15m","2025-12-19T12:15:00Z","4330.26","4331.37","4327.12","4327.38","3649"
"XAUUSD","15m","2025-12-19T12:30:00Z","4327.42","4327.81","4322.47","4327.27","3784"
"XAUUSD","15m","2025-12-19T12:45:00Z","4327.33","4329.73","4326.74","4327.91","2579"
"XAUUSD","15m","2025-12-19T13:00:00Z","4327.82","4329.15","4325.74","4326.44","4957"
"XAUUSD","15m","2025-12-19T13:15:00Z","4326.38","4328.79","4325.73","4327.28","3076"
"XAUUSD","15m","2025-12-19T13:30:00Z","4327.29","4327.92","4325.22","4327.41","4838"
"XAUUSD","15m","2025-12-19T13:45:00Z","4327.45","4329.56","4326.78","4327.27","6114"
"XAUUSD","15m","2025-12-19T14:00:00Z","4327.34","4327.52","4320.65","4324.15","5105"
"XAUUSD","15m","2025-12-19T14:15:00Z","4324.15","4327.88","4323.37","4325.68","3984"
"XAUUSD","15m","2025-12-19T14:30:00Z","4325.69","4328.96","4324.23","4325.81","2919"
"XAUUSD","15m","2025-12-19T14:45:00Z","4325.91","4327.2","4323.32","4326.83","4196"
"XAUUSD","15m","2025-12-19T15:00:00Z","4326.87","4334.84","4326.22","4330.23","5707"
"XAUUSD","15m","2025-12-19T15:15:00Z","4330.23","4335.27","4327.62","4335.04","6316"
"XAUUSD","15m","2025-12-19T15:30:00Z","4335.06","4335.54","4328.96","4329.48","7362"
"XAUUSD","15m","2025-12-19T15:45:00Z","4329.46","4332.62","4327.38","4328.51","6834"
"XAUUSD","15m","2025-12-19T16:00:00Z","4328.5","4334.2","4325.46","4328.14","8429"
"XAUUSD","15m","2025-12-19T16:15:00Z","4328.27","4330.34","4325.48","4327.84","7286"
"XAUUSD","15m","2025-12-19T16:30:00Z","4327.79","4337.99","4326.8","4334.94","11262"
"XAUUSD","15m","2025-12-19T16:45:00Z","4334.95","4335.13","4319.78","4332.61","10012"
"XAUUSD","15m","2025-12-19T17:00:00Z","4332.455","4345.54","4332.15","4341.7","9218"
"XAUUSD","15m","2025-12-19T17:15:00Z","4341.73","4346.53","4335.15","4337.72","9459"
"XAUUSD","15m","2025-12-19T17:30:00Z","4337.72","4345.02","4336.69","4340.08","8685"
"XAUUSD","15m","2025-12-19T17:45:00Z","4340.1","4349.33","4339.98","4347.96","7428"
"XAUUSD","15m","2025-12-19T18:00:00Z","4347.94","4354.93","4342.96","4343.07","8752"
"XAUUSD","15m","2025-12-19T18:15:00Z","4343.05","4347.39","4342.07","4347.03","7482"
"XAUUSD","15m","2025-12-19T18:30:00Z","4347.05","4350.65","4343.32","4345.65","5198"
"XAUUSD","15m","2025-12-19T18:45:00Z","4345.65","4351.1","4344.55","4349.96","5912"
"XAUUSD","15m","2025-12-19T19:00:00Z","4349.73","4353.83","4347.15","4347.16","6016"
"XAUUSD","15m","2025-12-19T19:15:00Z","4347.21","4352.81","4347.19","4351.92","5040"
"XAUUSD","15m","2025-12-19T19:30:00Z","4351.97","4353.94","4349.95","4351.42","4944"
"XAUUSD","15m","2025-12-19T19:45:00Z","4351.48","4356.07","4350.5","4353.5","4459"
"XAUUSD","15m","2025-12-19T20:00:00Z","4353.48","4354.82","4350.41","4353.81","4685"
"XAUUSD","15m","2025-12-19T20:15:00Z","4353.71","4356.64","4352.11","4354.42","4700"
"XAUUSD","15m","2025-12-19T20:30:00Z","4354.42","4355.01","4345.02","4345.04","4766"
"XAUUSD","15m","2025-12-19T20:45:00Z","4344.6","4349.88","4343.33","4348.68","4566"
"XAUUSD","15m","2025-12-19T21:00:00Z","4348.68","4350.77","4346.61","4347.38","4042"
"XAUUSD","15m","2025-12-19T21:15:00Z","4347.42","4349.4","4346.41","4347.67","2349"
"XAUUSD","15m","2025-12-19T21:30:00Z","4347.67","4350","4346.69","4346.86","2117"
"XAUUSD","15m","2025-12-19T21:45:00Z","4346.86","4349","4345.22","4345.32","3836"
"XAUUSD","15m","2025-12-19T22:00:00Z","4345.28","4346.35","4342.05","4342.34","3670"
"XAUUSD","15m","2025-12-19T22:15:00Z","4342.47","4345.94","4341.4","4345.3","2812"
"XAUUSD","15m","2025-12-19T22:30:00Z","4345.12","4345.16","4338.73","4340.42","2897"
"XAUUSD","15m","2025-12-19T22:45:00Z","4340.26","4340.94","4336.8","4339.55","3874"
"XAUUSD","15m","2025-12-19T23:00:00Z","4339.52","4340.18","4337.47","4338.95","1089"
"XAUUSD","15m","2025-12-19T23:15:00Z","4338.97","4339.44","4336.83","4337.74","1332"
"XAUUSD","15m","2025-12-19T23:30:00Z","4337.74","4338.75","4336.62","4338.22","1105"
"XAUUSD","15m","2025-12-19T23:45:00Z","4338.19","4339.31","4336.4","4339.3","911"
"XAUUSD","15m","2025-12-22T01:00:00Z","4339.015","4345.75","4337.89","4344.81","1315"
"XAUUSD","15m","2025-12-22T01:15:00Z","4344.66","4349.085","4344.12","4348.545","1493"
"XAUUSD","15m","2025-12-22T01:30:00Z","4348.365","4350.115","4346.97","4348.346","1837"
"XAUUSD","15m","2025-12-22T01:45:00Z","4348.337","4356.385","4348.307","4355.19","2639"
"XAUUSD","15m","2025-12-22T02:00:00Z","4355.18","4364.8","4355.155","4359.655","4198"
"XAUUSD","15m","2025-12-22T02:15:00Z","4359.655","4365.065","4358.885","4363.315","2506"
"XAUUSD","15m","2025-12-22T02:30:00Z","4363.315","4366.26","4361.72","4361.815","2324"
"XAUUSD","15m","2025-12-22T02:45:00Z","4361.795","4365.185","4361.705","4364.945","1492"
"XAUUSD","15m","2025-12-22T03:00:00Z","4365.005","4372.72","4362.62","4364.63","5454"
"XAUUSD","15m","2025-12-22T03:15:00Z","4364.75","4370.28","4361.39","4368.01","3895"
"XAUUSD","15m","2025-12-22T03:30:00Z","4368.01","4383.99","4367.87","4381.98","4301"
"XAUUSD","15m","2025-12-22T03:45:00Z","4381.82","4384.89","4379.83","4382.95","3794"
"XAUUSD","15m","2025-12-22T04:00:00Z","4382.85","4384.18","4378.65","4380.55","3425"
"XAUUSD","15m","2025-12-22T04:15:00Z","4380.61","4382.485","4378.945","4378.945","2125"
"XAUUSD","15m","2025-12-22T04:30:00Z","4378.88","4385.79","4378.67","4384.12","3545"
"XAUUSD","15m","2025-12-22T04:45:00Z","4383.935","4388.68","4382.17","4385.99","3513"
"XAUUSD","15m","2025-12-22T05:00:00Z","4386.01","4390.07","4384.25","4386.81","3070"
"XAUUSD","15m","2025-12-22T05:15:00Z","4386.82","4391.05","4385.44","4389.08","2507"
"XAUUSD","15m","2025-12-22T05:30:00Z","4389.16","4392.12","4388","4391.5","1943"
"XAUUSD","15m","2025-12-22T05:45:00Z","4391.5","4394.92","4391.49","4392.73","1618"
"XAUUSD","15m","2025-12-22T06:00:00Z","4392.76","4396.69","4391.42","4396.63","1904"
"XAUUSD","15m","2025-12-22T06:15:00Z","4396.7","4397.375","4393.26","4394.66","1810"
"XAUUSD","15m","2025-12-22T06:30:00Z","4394.67","4396.07","4394.06","4395.26","1364"
"XAUUSD","15m","2025-12-22T06:45:00Z","4395.2","4400.98","4394.94","4398.49","1852"
"XAUUSD","15m","2025-12-22T07:00:00Z","4398.22","4403.58","4396.73","4401.19","1706"
"XAUUSD","15m","2025-12-22T07:15:00Z","4401.15","4405.48","4398.73","4405.01","2199"
"XAUUSD","15m","2025-12-22T07:30:00Z","4404.93","4409.53","4397.46","4401.42","5541"
"XAUUSD","15m","2025-12-22T07:45:00Z","4401.53","4406.77","4399.98","4400.1","3687"
"XAUUSD","15m","2025-12-22T08:00:00Z","4400.25","4405","4398.81","4403.85","3492"
"XAUUSD","15m","2025-12-22T08:15:00Z","4403.84","4405.46","4399.84","4401.19","2974"
"XAUUSD","15m","2025-12-22T08:30:00Z","4401.1","4409.28","4400.16","4408.45","2696"
"XAUUSD","15m","2025-12-22T08:45:00Z","4408.41","4419.91","4408.11","4419.32","3957"
"XAUUSD","15m","2025-12-22T09:00:00Z","4419.165","4420.43","4410.56","4413.01","3183"
"XAUUSD","15m","2025-12-22T09:15:00Z","4413.01","4416.73","4411.89","4415.87","2214"
"XAUUSD","15m","2025-12-22T09:30:00Z","4415.87","4418.07","4412.48","4416.3","2181"
"XAUUSD","15m","2025-12-22T09:45:00Z","4416.36","4416.47","4412.59","4414.44","2150"
"XAUUSD","15m","2025-12-22T10:00:00Z","4414.2","4414.76","4409.96","4412.39","2848"
"XAUUSD","15m","2025-12-22T10:15:00Z","4412.24","4413.44","4409.47","4413.4","2014"
"XAUUSD","15m","2025-12-22T10:30:00Z","4413.46","4415.02","4407.24","4410.18","2829"
"XAUUSD","15m","2025-12-22T10:45:00Z","4410.14","4411.25","4406.26","4408.38","1963"
"XAUUSD","15m","2025-12-22T11:00:00Z","4408.4","4413.27","4408.11","4412.28","2183"
"XAUUSD","15m","2025-12-22T11:15:00Z","4412.31","4414.01","4410.85","4412.56","1752"
"XAUUSD","15m","2025-12-22T11:30:00Z","4412.61","4413.81","4411.61","4412.33","1567"
"XAUUSD","15m","2025-12-22T11:45:00Z","4412.41","4414.91","4411.1","4411.13","1902"
"XAUUSD","15m","2025-12-22T12:00:00Z","4411.3","4415.83","4411.04","4414.02","1987"
"XAUUSD","15m","2025-12-22T12:15:00Z","4414.02","4414.44","4411.215","4411.4","2121"
"XAUUSD","15m","2025-12-22T12:30:00Z","4411.425","4411.62","4406.3","4409.02","2857"
"XAUUSD","15m","2025-12-22T12:45:00Z","4409.2","4411.64","4408.62","4408.68","1798"
"XAUUSD","15m","2025-12-22T13:00:00Z","4408.65","4409.83","4406.17","4409.34","2607"
"XAUUSD","15m","2025-12-22T13:15:00Z","4409.31","4410.66","4408.25","4409.32","3446"
"XAUUSD","15m","2025-12-22T13:30:00Z","4409.31","4411.78","4408.64","4410.22","4970"
"XAUUSD","15m","2025-12-22T13:45:00Z","4410.34","4411.09","4408.79","4410.44","3706"
"XAUUSD","15m","2025-12-22T14:00:00Z","4410.3","4413.32","4406.3","4407.21","5437"
"XAUUSD","15m","2025-12-22T14:15:00Z","4407.16","4412.37","4407.07","4409.3","4465"
"XAUUSD","15m","2025-12-22T14:30:00Z","4409.23","4410.89","4407.64","4409.49","5429"
"XAUUSD","15m","2025-12-22T14:45:00Z","4409.5","4415.96","4409.3","4415.72","4029"
"XAUUSD","15m","2025-12-22T15:00:00Z","4415.75","4427.04","4415.3","4425.64","7796"
"XAUUSD","15m","2025-12-22T15:15:00Z","4425.65","4427.41","4413.28","4418.69","8439"
"XAUUSD","15m","2025-12-22T15:30:00Z","4418.7","4426.68","4418.33","4423.88","6358"
"XAUUSD","15m","2025-12-22T15:45:00Z","4423.89","4427.18","4419.75","4423.74","6316"
"XAUUSD","15m","2025-12-22T16:00:00Z","4423.77","4427.26","4421.58","4426.34","4754"
"XAUUSD","15m","2025-12-22T16:15:00Z","4426.3","4429.1","4424.12","4426.57","5540"
"XAUUSD","15m","2025-12-22T16:30:00Z","4426.57","4426.57","4414.83","4423.11","11146"
"XAUUSD","15m","2025-12-22T16:45:00Z","4423.14","4429.27","4417.54","4419.21","9570"
"XAUUSD","15m","2025-12-22T17:00:00Z","4419.16","4423.6","4414.01","4416.17","8182"
"XAUUSD","15m","2025-12-22T17:15:00Z","4416.15","4420.07","4412.14","4418.22","7223"
"XAUUSD","15m","2025-12-22T17:30:00Z","4418.21","4428.11","4416.66","4427.83","6453"
"XAUUSD","15m","2025-12-22T17:45:00Z","4427.82","4435.73","4427.82","4431.94","6284"
"XAUUSD","15m","2025-12-22T18:00:00Z","4431.87","4438.19","4428.21","4438.13","6223"
"XAUUSD","15m","2025-12-22T18:15:00Z","4438.13","4440.57","4435.42","4437.94","4910"
"XAUUSD","15m","2025-12-22T18:30:00Z","4437.83","4442.24","4433.33","4436.03","4950"
"XAUUSD","15m","2025-12-22T18:45:00Z","4435.96","4439.1","4434.58","4438.75","4221"
"XAUUSD","15m","2025-12-22T19:00:00Z","4438.85","4441.75","4435.3","4441.68","3053"
"XAUUSD","15m","2025-12-22T19:15:00Z","4441.67","4442.08","4433.79","4434.3","4039"
"XAUUSD","15m","2025-12-22T19:30:00Z","4434.33","4437.85","4432.2","4435.93","3567"
"XAUUSD","15m","2025-12-22T19:45:00Z","4435.92","4438.96","4435.59","4438.61","3633"
"XAUUSD","15m","2025-12-22T20:00:00Z","4438.76","4439.11","4434.52","4436.86","2270"
"XAUUSD","15m","2025-12-22T20:15:00Z","4436.86","4438.75","4433.69","4434.4","2847"
"XAUUSD","15m","2025-12-22T20:30:00Z","4434.31","4437.43","4432.22","4432.97","2837"
"XAUUSD","15m","2025-12-22T20:45:00Z","4432.97","4436.77","4429.55","4435.32","3045"
"XAUUSD","15m","2025-12-22T21:00:00Z","4435.32","4435.99","4429.74","4430.09","3027"
"XAUUSD","15m","2025-12-22T21:15:00Z","4430.1","4433.2","4428.87","4432.84","2980"
"XAUUSD","15m","2025-12-22T21:30:00Z","4432.76","4434.13","4431.42","4432.9","2120"
"XAUUSD","15m","2025-12-22T21:45:00Z","4432.73","4433.99","4431.91","4433.68","2009"
"XAUUSD","15m","2025-12-22T22:00:00Z","4433.51","4438.71","4433.36","4438.69","2322"
"XAUUSD","15m","2025-12-22T22:15:00Z","4438.62","4438.76","4431.98","4432.41","2434"
"XAUUSD","15m","2025-12-22T22:30:00Z","4432.39","4435.48","4431.76","4434.73","2526"
"XAUUSD","15m","2025-12-22T22:45:00Z","4434.77","4439.29","4434.33","4438.73","2725"
"XAUUSD","15m","2025-12-22T23:00:00Z","4438.77","4443.4","4438.53","4443.06","2792"
"XAUUSD","15m","2025-12-22T23:15:00Z","4443.07","4449.1","4442.21","4447.9","2595"
"XAUUSD","15m","2025-12-22T23:30:00Z","4447.86","4449.22","4444.82","4445.11","2429"
"XAUUSD","15m","2025-12-22T23:45:00Z","4445.08","4446.14","4443.29","4443.56","1238"
"XAUUSD","15m","2025-12-23T01:00:00Z","4447.83","4455.18","4447.415","4455.1","1238"
"XAUUSD","15m","2025-12-23T01:15:00Z","4455.14","4459.61","4454.98","4459.005","1944"
"XAUUSD","15m","2025-12-23T01:30:00Z","4459.025","4459.03","4452.7","4458.2","2592"
"XAUUSD","15m","2025-12-23T01:45:00Z","4458.2","4461.55","4455.055","4460.12","2851"
"XAUUSD","15m","2025-12-23T02:00:00Z","4459.995","4466.705","4458.03","4466.21","3122"
"XAUUSD","15m","2025-12-23T02:15:00Z","4466.175","4468.49","4463.874","4468.135","2256"
"XAUUSD","15m","2025-12-23T02:30:00Z","4468.145","4469.81","4466.16","4468.37","1799"
"XAUUSD","15m","2025-12-23T02:45:00Z","4468.315","4470.565","4467.285","4470.525","1516"
"XAUUSD","15m","2025-12-23T03:00:00Z","4470.505","4486.73","4470.42","4485.52","6527"
"XAUUSD","15m","2025-12-23T03:15:00Z","4485.54","4485.99","4469.68","4477.1","6019"
"XAUUSD","15m","2025-12-23T03:30:00Z","4477.05","4485.83","4476.87","4484.83","3754"
"XAUUSD","15m","2025-12-23T03:45:00Z","4484.94","4490.8","4481.985","4486.79","3511"
"XAUUSD","15m","2025-12-23T04:00:00Z","4486.76","4488.69","4481.26","4485.175","3719"
"XAUUSD","15m","2025-12-23T04:15:00Z","4485.22","4489.53","4484.7","4486.7","2013"
"XAUUSD","15m","2025-12-23T04:30:00Z","4486.69","4497.795","4486.68","4495.8","3953"
"XAUUSD","15m","2025-12-23T04:45:00Z","4495.515","4496.145","4489.43","4493.49","3337"
"XAUUSD","15m","2025-12-23T05:00:00Z","4493.41","4496.69","4485.68","4486.45","5392"
"XAUUSD","15m","2025-12-23T05:15:00Z","4486.65","4488.99","4483.12","4486.98","5640"
"XAUUSD","15m","2025-12-23T05:30:00Z","4487.02","4488.85","4485.62","4486.41","6001"
"XAUUSD","15m","2025-12-23T05:45:00Z","4486.24","4487.22","4484","4486.84","4847"
"XAUUSD","15m","2025-12-23T06:00:00Z","4486.95","4488.38","4484.83","4487.23","3460"
"XAUUSD","15m","2025-12-23T06:15:00Z","4487.23","4488.38","4484.53","4486.35","2636"
"XAUUSD","15m","2025-12-23T06:30:00Z","4486.3","4487.02","4484.11","4484.53","3015"
"XAUUSD","15m","2025-12-23T06:45:00Z","4484.54","4485.18","4478.83","4482.48","5294"
"XAUUSD","15m","2025-12-23T07:00:00Z","4482.47","4484.83","4480.21","4480.7","4275"
"XAUUSD","15m","2025-12-23T07:15:00Z","4480.68","4481.56","4476.58","4480.47","5388"
"XAUUSD","15m","2025-12-23T07:30:00Z","4480.41","4485.49","4476.68","4481.18","6801"
"XAUUSD","15m","2025-12-23T07:45:00Z","4481.22","4482.61","4475.02","4475.29","5692"
"XAUUSD","15m","2025-12-23T08:00:00Z","4475.15","4478.29","4469.48","4471.51","5197"
"XAUUSD","15m","2025-12-23T08:15:00Z","4471.42","4476.57","4470.78","4476.19","3709"
"XAUUSD","15m","2025-12-23T08:30:00Z","4476.18","4477.99","4474.86","4476.43","4471"
"XAUUSD","15m","2025-12-23T08:45:00Z","4476.38","4481.57","4475.79","4481.46","4915"
"XAUUSD","15m","2025-12-23T09:00:00Z","4481.47","4483.08","4478.41","4481.79","4698"
"XAUUSD","15m","2025-12-23T09:15:00Z","4481.8","4485.95","4480.95","4484.13","4911"
"XAUUSD","15m","2025-12-23T09:30:00Z","4484.13","4486.86","4483.74","4484.16","4722"
"XAUUSD","15m","2025-12-23T09:45:00Z","4484.1","4489.72","4484.03","4486.73","6224"
"XAUUSD","15m","2025-12-23T10:00:00Z","4486.78","4489.56","4485.41","4488.31","5172"
"XAUUSD","15m","2025-12-23T10:15:00Z","4488.29","4490.74","4486.36","4487.27","4313"
"XAUUSD","15m","2025-12-23T10:30:00Z","4487.31","4492.37","4484.85","4492.01","4764"
"XAUUSD","15m","2025-12-23T10:45:00Z","4491.97","4493.35","4488.6","4490","6094"
"XAUUSD","15m","2025-12-23T11:00:00Z","4489.99","4491.31","4480.58","4481.39","6052"
"XAUUSD","15m","2025-12-23T11:15:00Z","4481.34","4484.51","4479.27","4483.26","5338"
"XAUUSD","15m","2025-12-23T11:30:00Z","4483.27","4485.05","4479.7","4481.87","3840"
"XAUUSD","15m","2025-12-23T11:45:00Z","4481.87","4483.31","4478.22","4480.49","5647"
"XAUUSD","15m","2025-12-23T12:00:00Z","4480.55","4484.99","4479.6","4484.7","4282"
"XAUUSD","15m","2025-12-23T12:15:00Z","4484.76","4487.63","4483.05","4485.89","4344"
"XAUUSD","15m","2025-12-23T12:30:00Z","4485.88","4485.97","4481.53","4482.76","3839"
"XAUUSD","15m","2025-12-23T12:45:00Z","4482.9","4485.96","4482.71","4484.32","5727"
"XAUUSD","15m","2025-12-23T13:00:00Z","4484.33","4486.49","4483.17","4484.5","4334"
"XAUUSD","15m","2025-12-23T13:15:00Z","4484.49","4485.71","4483.18","4484.05","2100"
"XAUUSD","15m","2025-12-23T13:30:00Z","4484.1","4488.61","4483.27","4488.51","2900"
"XAUUSD","15m","2025-12-23T13:45:00Z","4488.52","4494.27","4487.43","4493.62","6937"
"XAUUSD","15m","2025-12-23T14:00:00Z","4493.58","4493.67","4485.79","4486.04","5187"
"XAUUSD","15m","2025-12-23T14:15:00Z","4486","4486.16","4483.44","4485.32","2968"
"XAUUSD","15m","2025-12-23T14:30:00Z","4485.37","4487.65","4484.65","4486.05","6143"
"XAUUSD","15m","2025-12-23T14:45:00Z","4486.23","4489.23","4485.84","4486.4","5243"
"XAUUSD","15m","2025-12-23T15:00:00Z","4486.41","4494.75","4486.2","4494.57","8298"
"XAUUSD","15m","2025-12-23T15:15:00Z","4494.59","4497.38","4486.77","4489.07","7317"
"XAUUSD","15m","2025-12-23T15:30:00Z","4488.975","4492.64","4484.52","4489.71","9033"
"XAUUSD","15m","2025-12-23T15:45:00Z","4489.74","4490.81","4473.25","4479.16","9187"
"XAUUSD","15m","2025-12-23T16:00:00Z","4479.1","4479.85","4455.035","4469.82","8912"
"XAUUSD","15m","2025-12-23T16:15:00Z","4469.825","4472.44","4463.26","4464.94","7970"
"XAUUSD","15m","2025-12-23T16:30:00Z","4465.07","4465.14","4447.74","4452.96","13281"
"XAUUSD","15m","2025-12-23T16:45:00Z","4453.09","4459.49","4441.4","4446.29","11301"
"XAUUSD","15m","2025-12-23T17:00:00Z","4446.235","4450.65","4430.32","4448.54","12507"
"XAUUSD","15m","2025-12-23T17:15:00Z","4448.66","4452.16","4439.35","4442.59","9693"
"XAUUSD","15m","2025-12-23T17:30:00Z","4442.55","4457.25","4441.54","4453.23","9662"
"XAUUSD","15m","2025-12-23T17:45:00Z","4453.28","4459.4","4451.45","4458.56","7662"
"XAUUSD","15m","2025-12-23T18:00:00Z","4458.54","4463.36","4456.44","4460.8","7201"
"XAUUSD","15m","2025-12-23T18:15:00Z","4460.79","4465.33","4459.19","4461.52","7024"
"XAUUSD","15m","2025-12-23T18:30:00Z","4461.58","4467.13","4456.01","4466.15","7118"
"XAUUSD","15m","2025-12-23T18:45:00Z","4466.12","4476.62","4466.12","4474.3","7277"
"XAUUSD","15m","2025-12-23T19:00:00Z","4474.34","4479.94","4471.88","4475.51","7000"
"XAUUSD","15m","2025-12-23T19:15:00Z","4475.56","4478.67","4470.55","4477.79","6805"
"XAUUSD","15m","2025-12-23T19:30:00Z","4478.23","4479.49","4473.87","4478.69","8267"
"XAUUSD","15m","2025-12-23T19:45:00Z","4478.64","4479.07","4469.72","4472.8","6122"
"XAUUSD","15m","2025-12-23T20:00:00Z","4473.03","4481.19","4472.99","4477.69","6274"
"XAUUSD","15m","2025-12-23T20:15:00Z","4477.69","4479.47","4474.29","4477.88","6113"
"XAUUSD","15m","2025-12-23T20:30:00Z","4477.87","4478.54","4472.84","4476.52","4448"
"XAUUSD","15m","2025-12-23T20:45:00Z","4476.59","4485.07","4476.59","4484.63","4074"
"XAUUSD","15m","2025-12-23T21:00:00Z","4484.6","4496.51","4484.21","4493.85","6032"
"XAUUSD","15m","2025-12-23T21:15:00Z","4493.81","4493.89","4487.52","4490.05","4282"
"XAUUSD","15m","2025-12-23T21:30:00Z","4490.18","4494.16","4488.31","4493.25","3973"
"XAUUSD","15m","2025-12-23T21:45:00Z","4493.11","4493.29","4489.33","4490.89","4061"
"XAUUSD","15m","2025-12-23T22:00:00Z","4490.82","4494.27","4489.67","4493.69","3436"
"XAUUSD","15m","2025-12-23T22:15:00Z","4493.71","4494.68","4491.53","4492.11","3085"
"XAUUSD","15m","2025-12-23T22:30:00Z","4492.11","4493.32","4489.47","4492.49","4320"
"XAUUSD","15m","2025-12-23T22:45:00Z","4492.48","4499.91","4492.03","4497.65","3958"
"XAUUSD","15m","2025-12-23T23:00:00Z","4497.62","4498.93","4490.48","4491.29","3142"
"XAUUSD","15m","2025-12-23T23:15:00Z","4491.27","4491.91","4489.93","4490.08","1715"
"XAUUSD","15m","2025-12-23T23:30:00Z","4490.13","4491.25","4488.32","4489.26","3192"
"XAUUSD","15m","2025-12-23T23:45:00Z","4489.26","4489.84","4483.44","4484.95","1767"
"XAUUSD","15m","2025-12-24T01:00:00Z","4486.62","4495.49","4486.48","4495.25","1101"
"XAUUSD","15m","2025-12-24T01:15:00Z","4495.2","4498.07","4490.82","4492.145","2521"
"XAUUSD","15m","2025-12-24T01:30:00Z","4492.305","4508.61","4492.245","4505.49","4606"
"XAUUSD","15m","2025-12-24T01:45:00Z","4505.495","4510.34","4500.18","4503.275","4609"
"XAUUSD","15m","2025-12-24T02:00:00Z","4503.275","4512.68","4500.745","4507.945","3893"
"XAUUSD","15m","2025-12-24T02:15:00Z","4507.95","4514","4507.95","4513.74","3766"
"XAUUSD","15m","2025-12-24T02:30:00Z","4513.74","4517.905","4512.94","4517.81","4926"
"XAUUSD","15m","2025-12-24T02:45:00Z","4517.81","4518.255","4508.23","4511.92","4812"
"XAUUSD","15m","2025-12-24T03:00:00Z","4511.7","4519.87","4506.89","4512.19","9069"
"XAUUSD","15m","2025-12-24T03:15:00Z","4512.26","4525.88","4512.26","4521.72","6933"
"XAUUSD","15m","2025-12-24T03:30:00Z","4521.38","4523.77","4518.51","4520.26","6547"
"XAUUSD","15m","2025-12-24T03:45:00Z","4520.3","4523.44","4518.48","4518.93","7119"
"XAUUSD","15m","2025-12-24T04:00:00Z","4518.89","4519.28","4504.89","4511.64","7628"
"XAUUSD","15m","2025-12-24T04:15:00Z","4511.68","4512.46","4505.98","4507","5002"
"XAUUSD","15m","2025-12-24T04:30:00Z","4506.98","4511.35","4504.77","4508.95","6644"
"XAUUSD","15m","2025-12-24T04:45:00Z","4508.71","4512.31","4475.15","4477.45","6233"
"XAUUSD","15m","2025-12-24T05:00:00Z","4477.58","4486.03","4466.86","4485.38","5926"
"XAUUSD","15m","2025-12-24T05:15:00Z","4485.36","4496.44","4485.32","4491.45","7443"
